id,formula,mz,charge,ion
bhos#42,C29H56O7,551.3720054,-1,[M+Cl]1-
ibha#10,C24H33NO8,498.1900183,-1,[M+Cl]1-
ibha#16,C25H35NO8,512.2056684,-1,[M+Cl]1-
ibha#18,C26H37NO8,526.2213184,-1,[M+Cl]1-
ibha#20,C27H39NO8,540.2369685,-1,[M+Cl]1-
ibha#22,C28H41NO8,554.2526186,-1,[M+Cl]1-
ibha#24,C29H43NO8,568.2682686,-1,[M+Cl]1-
ibha#26,C30H45NO8,582.2839187,-1,[M+Cl]1-
ibha#28,C31H47NO8,596.2995688,-1,[M+Cl]1-
ibha#30,C32H49NO8,610.3152188,-1,[M+Cl]1-
ibho#10,C24H33NO8,498.1900183,-1,[M+Cl]1-
ibho#16,C25H35NO8,512.2056684,-1,[M+Cl]1-
ibho#18,C26H37NO8,526.2213184,-1,[M+Cl]1-
ibho#20,C27H39NO8,540.2369685,-1,[M+Cl]1-
ibho#22,C28H41NO8,554.2526186,-1,[M+Cl]1-
ibho#24,C29H43NO8,568.2682686,-1,[M+Cl]1-
ibho#26,C30H45NO8,582.2839187,-1,[M+Cl]1-
icas#1,C22H29NO7,454.1638036,-1,[M+Cl]1-
icas#2,C21H27NO6,424.1532389,-1,[M+Cl]1-
iglu#1,C14H17NO5,314.0800739,-1,[M+Cl]1-
iglu#2,C14H18NO8P,394.0464043,-1,[M+Cl]1-
angl#1,C13H17NO7,334.0699032,-1,[M+Cl]1-
angl#2,C13H18NO10P,414.0362336,-1,[M+Cl]1-
icas#3,C24H31NO7,480.1794536,-1,[M+Cl]1-
icas#6.1,C21H29NO6,426.1688889,-1,[M+Cl]1-
icas#6.2,C21H29NO6,426.1688889,-1,[M+Cl]1-
icas#7,C22H27NO7,452.1481535,-1,[M+Cl]1-
icas#10,C24H33NO7,482.1951037,-1,[M+Cl]1-
icas#12,C21H27NO7,440.1481535,-1,[M+Cl]1-
icas#14,C23H31NO7,468.1794536,-1,[M+Cl]1-
icas#15,C25H33NO7,494.1951037,-1,[M+Cl]1-
icas#16,C25H35NO7,496.2107538,-1,[M+Cl]1-
icas#17,C26H35NO7,508.2107538,-1,[M+Cl]1-
icas#18,C26H37NO7,510.2264038,-1,[M+Cl]1-
icas#19,C27H37NO7,522.2264038,-1,[M+Cl]1-
icas#20,C27H39NO7,524.2420539,-1,[M+Cl]1-
icas#21,C28H39NO7,536.2420539,-1,[M+Cl]1-
icas#22,C28H41NO7,538.257704,-1,[M+Cl]1-
icos#1,C22H29NO7,454.1638036,-1,[M+Cl]1-
icos#3,C24H31NO7,480.1794536,-1,[M+Cl]1-
icos#9,C20H25NO7,426.1325034,-1,[M+Cl]1-
icos#10,C24H33NO7,482.1951037,-1,[M+Cl]1-
icos#15,C25H33NO7,494.1951037,-1,[M+Cl]1-
icos#16,C25H35NO7,496.2107538,-1,[M+Cl]1-
icos#17,C26H35NO7,508.2107538,-1,[M+Cl]1-
icos#18,C26H37NO7,510.2264038,-1,[M+Cl]1-
oscr#1,C13H24O6,311.1266898,-1,[M+Cl]1-
oscr#3,C15H26O6,337.1423398,-1,[M+Cl]1-
oscr#7,C13H22O6,309.1110397,-1,[M+Cl]1-
oscr#9,C11H20O6,283.0953896,-1,[M+Cl]1-
oscr#10,C15H28O6,339.1579899,-1,[M+Cl]1-
oscr#12,C12H22O6,297.1110397,-1,[M+Cl]1-
oscr#14,C14H26O6,325.1423398,-1,[M+Cl]1-
oscr#15,C16H28O6,351.1579899,-1,[M+Cl]1-
oscr#16,C16H30O6,353.17364,-1,[M+Cl]1-
oscr#17,C17H30O6,365.17364,-1,[M+Cl]1-
oscr#18,C17H32O6,367.18929,-1,[M+Cl]1-
oscr#19,C18H32O6,379.18929,-1,[M+Cl]1-
oscr#20,C18H34O6,381.2049401,-1,[M+Cl]1-
oscr#21,C19H34O6,393.2049401,-1,[M+Cl]1-
oscr#22,C19H36O6,395.2205902,-1,[M+Cl]1-
oscr#23,C20H36O6,407.2205902,-1,[M+Cl]1-
oscr#24,C20H38O6,409.2362402,-1,[M+Cl]1-
oscr#25,C21H38O6,421.2362402,-1,[M+Cl]1-
oscr#26,C21H40O6,423.2518903,-1,[M+Cl]1-
oscr#27,C22H40O6,435.2518903,-1,[M+Cl]1-
oscr#28,C22H42O6,437.2675404,-1,[M+Cl]1-
oscr#29,C23H42O6,449.2675404,-1,[M+Cl]1-
oscr#30,C23H44O6,451.2831904,-1,[M+Cl]1-
oscr#31,C24H44O6,463.2831904,-1,[M+Cl]1-
oscr#32,C24H46O6,465.2988405,-1,[M+Cl]1-
oscr#33,C25H46O6,477.2988405,-1,[M+Cl]1-
oscr#34,C25H48O6,479.3144905,-1,[M+Cl]1-
oscr#35,C26H48O6,491.3144905,-1,[M+Cl]1-
oscr#36,C26H50O6,493.3301406,-1,[M+Cl]1-
oscr#37,C27H50O6,505.3301406,-1,[M+Cl]1-
oscr#38,C27H52O6,507.3457907,-1,[M+Cl]1-
glas#1,C19H34O11,473.1795132,-1,[M+Cl]1-
glas#3,C21H36O11,499.1951633,-1,[M+Cl]1-
glas#10,C21H38O11,501.2108133,-1,[M+Cl]1-
glas#16,C22H40O11,515.2264634,-1,[M+Cl]1-
glas#18,C23H42O11,529.2421135,-1,[M+Cl]1-
glas#20,C24H44O11,543.2577635,-1,[M+Cl]1-
glas#22,C25H46O11,557.2734136,-1,[M+Cl]1-
glas#24,C26H48O11,571.2890636,-1,[M+Cl]1-
glas#26,C27H50O11,585.3047137,-1,[M+Cl]1-
hbas#3,C22H30O8,457.1634692,-1,[M+Cl]1-
hbas#10,C22H32O8,459.1791193,-1,[M+Cl]1-
mbas#3,C20H32O7,419.1842047,-1,[M+Cl]1-
mbas#10,C20H34O7,421.1998547,-1,[M+Cl]1-
dasc#1,C26H46O11,569.2734136,-1,[M+Cl]1-
npar#1,C26H38N6O13,677.2190866,-1,[M+Cl]1-
npar#2,C21H30N6O9,545.1768279,-1,[M+Cl]1-
part#9,C11H20O6,283.0953896,-1,[M+Cl]1-
pasa#9,C30H38N2O10,621.2220467,-1,[M+Cl]1-
pasc#1,C25H37NO9,530.2162331,-1,[M+Cl]1-
pasc#9,C23H33NO9,502.1849329,-1,[M+Cl]1-
pasc#12,C24H35NO9,516.200583,-1,[M+Cl]1-
pasy#9,C23H31NO8,484.1743683,-1,[M+Cl]1-
ubas#1,C27H46N2O13,641.2693908,-1,[M+Cl]1-
ubas#2,C28H48N2O13,655.2850409,-1,[M+Cl]1-
dhas#18,C17H32O8,399.1791193,-1,[M+Cl]1-
tsas#9,C23H33NO9,502.1849329,-1,[M+Cl]1-
osas#9,C23H33NO10,518.1798476,-1,[M+Cl]1-
osas#10,C27H41NO10,574.2424478,-1,[M+Cl]1-
osas#2,C24H35NO9,516.200583,-1,[M+Cl]1-
sufac#1,C15H30O6S,373.1457107,-1,[M+Cl]1-
sufal#1,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#2,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#3,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#4,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufac#2,C15H30O6S,373.1457107,-1,[M+Cl]1-
npar#3,C21H30N6O10,561.1717425,-1,[M+Cl]1-
anglas#1,C26H39NO12,592.216627,-1,[M+Cl]1-
anglas#2,C26H40NO15P,672.1829574,-1,[M+Cl]1-
anglas#3,C28H41NO12,618.2322771,-1,[M+Cl]1-
anglas#7,C26H37NO12,590.2009769,-1,[M+Cl]1-
anglas#9,C24H35NO12,564.1853269,-1,[M+Cl]1-
ascr#69,C18H34O10,445.1845986,-1,[M+Cl]1-
ascr#81,C25H34N2O10,557.1907466,-1,[M+Cl]1-
ascr#82,C30H41N3O13,686.2333397,-1,[M+Cl]1-
bhas#9,C11H20O7,299.0903043,-1,[M+Cl]1-
bkas#1,C13H22O7,325.1059543,-1,[M+Cl]1-
glosas#2,C30H45NO14,678.2534064,-1,[M+Cl]1-
glosas#9,C29H43NO15,680.232671,-1,[M+Cl]1-
glosas#10,C33H51NO15,736.2952712,-1,[M+Cl]1-
glosas#21,C30H45NO14,678.2534064,-1,[M+Cl]1-
glosas#91,C29H43NO15,680.232671,-1,[M+Cl]1-
glosas#101,C33H51NO15,736.2952712,-1,[M+Cl]1-
hbas#9,C18H24O8,403.116519,-1,[M+Cl]1-
hbas#13,C24H34O13,565.1693424,-1,[M+Cl]1-
iglas#1,C27H39NO10,572.2267977,-1,[M+Cl]1-
iglas#2,C27H40NO13P,652.1931281,-1,[M+Cl]1-
iglas#3,C29H41NO10,598.2424478,-1,[M+Cl]1-
iglas#7,C27H37NO10,570.2111477,-1,[M+Cl]1-
npar#4,C27H40N6O13S,723.2068074,-1,[M+Cl]1-
nuclas#31,C27H41N5O9,614.2598292,-1,[M+Cl]1-
nuclas#32,C27H41N5O9,614.2598292,-1,[M+Cl]1-
nuclas#33,C30H44N6O13,731.2660368,-1,[M+Cl]1-
nuclas#34,C30H44N6O13,731.2660368,-1,[M+Cl]1-
nuclas#35,C29H41N5O13,702.2394877,-1,[M+Cl]1-
nuclas#36,C29H41N5O13,702.2394877,-1,[M+Cl]1-
nuclas#71,C25H37N5O9,586.2285291,-1,[M+Cl]1-
osas#1,C25H37NO10,546.2111477,-1,[M+Cl]1-
osas#7,C25H35NO10,544.1954976,-1,[M+Cl]1-
osas#13,C34H55N2O20P,877.27798,-1,[M+Cl]1-
osas#15,C27H40N2O11,603.2326114,-1,[M+Cl]1-
osas#24,C25H37NO11,562.2060623,-1,[M+Cl]1-
osas#91,C25H38N2O10,561.2220467,-1,[M+Cl]1-
osas#92,C28H45N2O15P,715.2251565,-1,[M+Cl]1-
paso#9,C30H38N2O11,637.2169613,-1,[M+Cl]1-
pugl#1,C17H25N5O5S,446.127041,-1,[M+Cl]1-
puglas#1,C30H47N5O10S,704.2737648,-1,[M+Cl]1-
nuclas#36,C30H42N6O14,745.2453014,-1,[M+Cl]1-
uglas#11,C24H37N4O16P,703.1636189,-1,[M+Cl]1-
uglas#31,C26H39N4O16P,729.179269,-1,[M+Cl]1-
uglas#71,C24H35N4O16P,701.1479689,-1,[M+Cl]1-
